41.cubes15085.adj, verified, 0 solutions, 145.84  seconds 
41.cubes15823.adj, verified, 0 solutions, 10.751  seconds 
41.cubes15824.adj, verified, 0 solutions, 153.866  seconds 
41.cubes15825.adj, verified, 0 solutions, 55.9629  seconds 
41.cubes15826.adj, verified, 0 solutions, 153.854  seconds 
41.cubes15827.adj, verified, 0 solutions, 34.4038  seconds 
41.cubes15828.adj, verified, 0 solutions, 212.184  seconds 
41.cubes15829.adj, verified, 0 solutions, 326.546  seconds 
41.cubes15830.adj, verified, 0 solutions, 96.9941  seconds 
41.cubes15831.adj, verified, 0 solutions, 184.146  seconds 
41.cubes15832.adj, verified, 0 solutions, 55.1614  seconds 
41.cubes15086.adj, verified, 0 solutions, 81.9968  seconds 
41.cubes15833.adj, verified, 0 solutions, 248.254  seconds 
41.cubes15834.adj, verified, 0 solutions, 111.492  seconds 
41.cubes15835.adj, verified, 0 solutions, 46.8851  seconds 
41.cubes15836.adj, verified, 0 solutions, 89.7803  seconds 
41.cubes15837.adj, verified, 0 solutions, 452.749  seconds 
41.cubes15838.adj, verified, 0 solutions, 79.4208  seconds 
41.cubes15839.adj, verified, 0 solutions, 330.787  seconds 
41.cubes15840.adj, verified, 0 solutions, 21.0144  seconds 
41.cubes15841.adj, verified, 0 solutions, 271.687  seconds 
41.cubes15842.adj, verified, 0 solutions, 108.053  seconds 
41.cubes15087.adj, verified, 0 solutions, 5.00388  seconds 
41.cubes15843.adj, verified, 0 solutions, 387.096  seconds 
41.cubes15844.adj, verified, 0 solutions, 1.99879  seconds 
41.cubes15845.adj, verified, 0 solutions, 70.2251  seconds 
41.cubes15846.adj, verified, 0 solutions, 312.783  seconds 
41.cubes15847.adj, verified, 0 solutions, 177.184  seconds 
41.cubes15848.adj, verified, 0 solutions, 309.511  seconds 
41.cubes15849.adj, verified, 0 solutions, 86.6564  seconds 
41.cubes15850.adj, verified, 0 solutions, 65.3519  seconds 
41.cubes15851.adj, verified, 0 solutions, 6.40076  seconds 
41.cubes15852.adj, verified, 0 solutions, 164.871  seconds 
41.cubes15088.adj, verified, 0 solutions, 2.40368  seconds 
41.cubes15853.adj, verified, 0 solutions, 379.264  seconds 
41.cubes15854.adj, verified, 0 solutions, 89.52  seconds 
41.cubes15855.adj, verified, 0 solutions, 73.5136  seconds 
41.cubes15856.adj, verified, 0 solutions, 380.747  seconds 
41.cubes15857.adj, verified, 0 solutions, 230.63  seconds 
41.cubes15858.adj, verified, 0 solutions, 4.81921  seconds 
41.cubes15859.adj, verified, 0 solutions, 716.415  seconds 
41.cubes15860.adj, verified, 0 solutions, 21.9003  seconds 
41.cubes15861.adj, verified, 0 solutions, 32.4563  seconds 
41.cubes15862.adj, verified, 0 solutions, 165.025  seconds 
41.cubes15089.adj, verified, 0 solutions, 4.58252  seconds 
41.cubes15863.adj, verified, 0 solutions, 3.02659  seconds 
41.cubes15864.adj, verified, 0 solutions, 41.9561  seconds 
41.cubes15865.adj, verified, 0 solutions, 17.5334  seconds 
41.cubes15866.adj, verified, 0 solutions, 118.182  seconds 
41.cubes15867.adj, verified, 0 solutions, 17.6591  seconds 
41.cubes15868.adj, verified, 0 solutions, 12.6682  seconds 
41.cubes15869.adj, verified, 0 solutions, 121.905  seconds 
41.cubes15870.adj, verified, 0 solutions, 11.3378  seconds 
41.cubes15871.adj, verified, 0 solutions, 144.658  seconds 
41.cubes15872.adj, verified, 0 solutions, 453.58  seconds 
41.cubes15090.adj, verified, 0 solutions, 25.8062  seconds 
41.cubes15873.adj, verified, 0 solutions, 3.79668  seconds 
41.cubes15874.adj, verified, 0 solutions, 13.3509  seconds 
41.cubes15875.adj, verified, 0 solutions, 3.77394  seconds 
41.cubes15876.adj, verified, 0 solutions, 1.20804  seconds 
41.cubes15877.adj, verified, 0 solutions, 1.62561  seconds 
41.cubes15878.adj, verified, 0 solutions, 4.06027  seconds 
41.cubes15879.adj, verified, 0 solutions, 35.8713  seconds 
41.cubes15880.adj, verified, 0 solutions, 151.813  seconds 
41.cubes15881.adj, verified, 0 solutions, 68.2516  seconds 
41.cubes15882.adj, verified, 0 solutions, 56.0257  seconds 
41.cubes15091.adj, verified, 0 solutions, 56.4182  seconds 
41.cubes15883.adj, verified, 0 solutions, 197.902  seconds 
41.cubes15884.adj, verified, 0 solutions, 49.5486  seconds 
41.cubes15885.adj, verified, 0 solutions, 216.146  seconds 
41.cubes15886.adj, verified, 0 solutions, 72.7614  seconds 
41.cubes15887.adj, verified, 0 solutions, 195.478  seconds 
41.cubes15888.adj, verified, 0 solutions, 225.806  seconds 
41.cubes15889.adj, verified, 0 solutions, 1035.8  seconds 
41.cubes15890.adj, verified, 0 solutions, 129.113  seconds 
41.cubes15891.adj, verified, 0 solutions, 434.121  seconds 
41.cubes15892.adj, verified, 0 solutions, 302.112  seconds 
41.cubes15092.adj, verified, 0 solutions, 53.7888  seconds 
41.cubes15893.adj, verified, 0 solutions, 244.106  seconds 
41.cubes15894.adj, verified, 0 solutions, 325.935  seconds 
41.cubes15895.adj, verified, 0 solutions, 296.142  seconds 
41.cubes15896.adj, verified, 0 solutions, 215.169  seconds 
41.cubes15897.adj, verified, 0 solutions, 364.197  seconds 
41.cubes15898.adj, verified, 0 solutions, 365.488  seconds 
41.cubes15899.adj, verified, 0 solutions, 496.596  seconds 
41.cubes15900.adj, verified, 0 solutions, 148.345  seconds 
41.cubes15901.adj, verified, 0 solutions, 115.494  seconds 
41.cubes15902.adj, verified, 0 solutions, 124.622  seconds 
41.cubes15012.adj, verified, 0 solutions, 83.723  seconds 
41.cubes15093.adj, verified, 0 solutions, 79.9511  seconds 
41.cubes15903.adj, verified, 0 solutions, 86.5756  seconds 
41.cubes15904.adj, verified, 0 solutions, 80.5321  seconds 
41.cubes15905.adj, verified, 0 solutions, 146.522  seconds 
41.cubes15906.adj, verified, 0 solutions, 11.2135  seconds 
41.cubes15907.adj, verified, 0 solutions, 9.42464  seconds 
41.cubes15908.adj, verified, 0 solutions, 177.08  seconds 
41.cubes15909.adj, verified, 0 solutions, 61.9188  seconds 
41.cubes15910.adj, verified, 0 solutions, 225.524  seconds 
41.cubes15911.adj, verified, 0 solutions, 402.347  seconds 
41.cubes15912.adj, verified, 0 solutions, 111.028  seconds 
41.cubes15094.adj, verified, 0 solutions, 34.5059  seconds 
41.cubes15913.adj, verified, 0 solutions, 414.745  seconds 
41.cubes15914.adj, verified, 0 solutions, 110.596  seconds 
41.cubes15915.adj, verified, 0 solutions, 339.357  seconds 
41.cubes15916.adj, verified, 0 solutions, 335.068  seconds 
41.cubes15917.adj, verified, 0 solutions, 121.169  seconds 
41.cubes15918.adj, verified, 0 solutions, 403.171  seconds 
41.cubes15919.adj, verified, 0 solutions, 289.277  seconds 
41.cubes15920.adj, verified, 0 solutions, 339.909  seconds 
41.cubes15921.adj, verified, 0 solutions, 24.0726  seconds 
41.cubes15922.adj, verified, 0 solutions, 79.9226  seconds 
41.cubes15095.adj, verified, 0 solutions, 38.0842  seconds 
41.cubes15923.adj, verified, 0 solutions, 18.0962  seconds 
41.cubes15924.adj, verified, 0 solutions, 131.439  seconds 
41.cubes15925.adj, verified, 0 solutions, 7.67571  seconds 
41.cubes15926.adj, verified, 0 solutions, 42.2875  seconds 
41.cubes15927.adj, verified, 0 solutions, 117.105  seconds 
41.cubes15928.adj, verified, 0 solutions, 105.018  seconds 
41.cubes15929.adj, verified, 0 solutions, 511.493  seconds 
41.cubes15930.adj, verified, 0 solutions, 127.406  seconds 
41.cubes15931.adj, verified, 0 solutions, 52.7734  seconds 
41.cubes15932.adj, verified, 0 solutions, 290.718  seconds 
41.cubes15096.adj, verified, 0 solutions, 6.29039  seconds 
41.cubes15933.adj, verified, 0 solutions, 165.778  seconds 
41.cubes15934.adj, verified, 0 solutions, 691.725  seconds 
41.cubes15935.adj, verified, 0 solutions, 142.057  seconds 
41.cubes15936.adj, verified, 0 solutions, 3.90818  seconds 
41.cubes15937.adj, verified, 0 solutions, 56.7003  seconds 
41.cubes15938.adj, verified, 0 solutions, 61.684  seconds 
41.cubes15939.adj, verified, 0 solutions, 85.4231  seconds 
41.cubes15940.adj, verified, 0 solutions, 40.3548  seconds 
41.cubes15941.adj, verified, 0 solutions, 22.0095  seconds 
41.cubes15942.adj, verified, 0 solutions, 10.9444  seconds 
41.cubes15097.adj, verified, 0 solutions, 19.8538  seconds 
41.cubes15943.adj, verified, 0 solutions, 48.0093  seconds 
41.cubes15944.adj, verified, 0 solutions, 77.0709  seconds 
41.cubes15945.adj, verified, 0 solutions, 49.5207  seconds 
41.cubes15946.adj, verified, 0 solutions, 35.1448  seconds 
41.cubes15947.adj, verified, 0 solutions, 55.6136  seconds 
41.cubes15948.adj, verified, 0 solutions, 7.65723  seconds 
41.cubes15949.adj, verified, 0 solutions, 83.8299  seconds 
41.cubes15950.adj, verified, 0 solutions, 59.5904  seconds 
41.cubes15951.adj, verified, 0 solutions, 48.7242  seconds 
41.cubes15952.adj, verified, 0 solutions, 72.0828  seconds 
41.cubes15098.adj, verified, 0 solutions, 7.52021  seconds 
41.cubes15953.adj, verified, 0 solutions, 9.68669  seconds 
41.cubes15954.adj, verified, 0 solutions, 220.459  seconds 
41.cubes15955.adj, verified, 0 solutions, 587.705  seconds 
41.cubes15956.adj, verified, 0 solutions, 549.597  seconds 
41.cubes15957.adj, verified, 0 solutions, 32.3585  seconds 
41.cubes15958.adj, verified, 0 solutions, 15.3917  seconds 
41.cubes15959.adj, verified, 0 solutions, 84.965  seconds 
41.cubes15960.adj, verified, 0 solutions, 1.91543  seconds 
41.cubes15961.adj, verified, 0 solutions, 6.34089  seconds 
41.cubes15962.adj, verified, 0 solutions, 107.402  seconds 
41.cubes15099.adj, verified, 0 solutions, 138.452  seconds 
41.cubes15963.adj, verified, 0 solutions, 612.757  seconds 
41.cubes15964.adj, verified, 0 solutions, 213.559  seconds 
41.cubes15965.adj, verified, 0 solutions, 296.844  seconds 
41.cubes15966.adj, verified, 0 solutions, 3.57409  seconds 
41.cubes15967.adj, verified, 0 solutions, 6.24945  seconds 
41.cubes15968.adj, verified, 0 solutions, 2.89684  seconds 
41.cubes15969.adj, verified, 0 solutions, 10.453  seconds 
41.cubes15970.adj, verified, 0 solutions, 5.24365  seconds 
41.cubes15971.adj, verified, 0 solutions, 3.29087  seconds 
41.cubes15972.adj, verified, 0 solutions, 4.23741  seconds 
41.cubes15100.adj, verified, 0 solutions, 54.6396  seconds 
41.cubes15973.adj, verified, 0 solutions, 270.91  seconds 
41.cubes15974.adj, verified, 0 solutions, 795.624  seconds 
41.cubes15975.adj, verified, 0 solutions, 434.649  seconds 
41.cubes15976.adj, verified, 0 solutions, 430.093  seconds 
41.cubes15977.adj, verified, 0 solutions, 390.293  seconds 
41.cubes15978.adj, verified, 0 solutions, 346.35  seconds 
41.cubes15979.adj, verified, 0 solutions, 120.372  seconds 
41.cubes15980.adj, verified, 0 solutions, 227.483  seconds 
41.cubes15981.adj, verified, 0 solutions, 331.629  seconds 
41.cubes15982.adj, verified, 0 solutions, 269.297  seconds 
41.cubes15101.adj, verified, 0 solutions, 124.345  seconds 
41.cubes15983.adj, verified, 0 solutions, 484.127  seconds 
41.cubes15984.adj, verified, 0 solutions, 418.801  seconds 
41.cubes15985.adj, verified, 0 solutions, 3.94015  seconds 
41.cubes15986.adj, verified, 0 solutions, 2.17238  seconds 
41.cubes15987.adj, verified, 0 solutions, 3.85009  seconds 
41.cubes15988.adj, verified, 0 solutions, 4.95338  seconds 
41.cubes15989.adj, verified, 0 solutions, 124.697  seconds 
41.cubes15990.adj, verified, 1 solutions, 728.173  seconds 
41.cubes15991.adj, verified, 0 solutions, 28.8724  seconds 
41.cubes15992.adj, verified, 0 solutions, 79.2491  seconds 
41.cubes15102.adj, verified, 0 solutions, 66.0871  seconds 
41.cubes15993.adj, verified, 0 solutions, 85.2464  seconds 
41.cubes15994.adj, verified, 0 solutions, 139.502  seconds 
41.cubes15995.adj, verified, 0 solutions, 60.4837  seconds 
41.cubes15996.adj, verified, 0 solutions, 325.98  seconds 
41.cubes15997.adj, verified, 0 solutions, 417.67  seconds 
41.cubes15998.adj, verified, 0 solutions, 269.294  seconds 
41.cubes15999.adj, verified, 0 solutions, 394.614  seconds 
41.cubes16000.adj, verified, 0 solutions, 388.936  seconds 
41.cubes16001.adj, verified, 0 solutions, 413.306  seconds 
41.cubes16002.adj, verified, 0 solutions, 1076.19  seconds 
41.cubes20004.adj, verified, 3 solutions, 657.96  seconds 
41.cubes20005.adj, verified, 0 solutions, 32.2924  seconds 
41.cubes20014.adj, verified, 0 solutions, 5235.13  seconds 
41.cubes20104.adj, verified, 0 solutions, 1303.75  seconds 
41.cubes21004.adj, verified, 0 solutions, 974.417  seconds 
41.cubes21005.adj, verified, 0 solutions, 6.54668  seconds 
41.cubes21006.adj, verified, 1 solutions, 1006.68  seconds 
41.cubes21007.adj, verified, 3 solutions, 659.971  seconds 
41.cubes21008.adj, verified, 0 solutions, 366.236  seconds 
41.cubes21009.adj, verified, 6 solutions, 2112.93  seconds 
41.cubes21010.adj, verified, 0 solutions, 246.645  seconds 
41.cubes21011.adj, verified, 0 solutions, 261.805  seconds 
41.cubes21012.adj, verified, 0 solutions, 410.992  seconds 
41.cubes21013.adj, verified, 0 solutions, 116.647  seconds 
41.cubes20105.adj, verified, 0 solutions, 737.689  seconds 
41.cubes21014.adj, verified, 0 solutions, 473.635  seconds 
41.cubes21015.adj, verified, 0 solutions, 562.549  seconds 
41.cubes21016.adj, verified, 0 solutions, 253.026  seconds 
41.cubes21017.adj, verified, 0 solutions, 152.152  seconds 
41.cubes21018.adj, verified, 0 solutions, 226.637  seconds 
41.cubes21019.adj, verified, 1 solutions, 544.717  seconds 
41.cubes21020.adj, verified, 0 solutions, 166.701  seconds 
41.cubes21021.adj, verified, 0 solutions, 558.863  seconds 
41.cubes21022.adj, verified, 0 solutions, 135.597  seconds 
41.cubes21023.adj, verified, 1 solutions, 991.266  seconds 
41.cubes20106.adj, verified, 0 solutions, 509.244  seconds 
41.cubes21024.adj, verified, 0 solutions, 23.6185  seconds 
41.cubes21025.adj, verified, 0 solutions, 102.318  seconds 
41.cubes21026.adj, verified, 0 solutions, 237.899  seconds 
41.cubes21027.adj, verified, 0 solutions, 317.516  seconds 
41.cubes21028.adj, verified, 0 solutions, 464.751  seconds 
41.cubes21029.adj, verified, 0 solutions, 493.129  seconds 
41.cubes21030.adj, verified, 0 solutions, 687.939  seconds 
41.cubes21031.adj, verified, 0 solutions, 691.067  seconds 
41.cubes21032.adj, verified, 0 solutions, 463.502  seconds 
41.cubes21033.adj, verified, 0 solutions, 14.1175  seconds 
41.cubes20107.adj, verified, 0 solutions, 668.44  seconds 
41.cubes21034.adj, verified, 4 solutions, 2000.58  seconds 
41.cubes21035.adj, verified, 0 solutions, 97.2098  seconds 
41.cubes21036.adj, verified, 5 solutions, 668.876  seconds 
41.cubes21037.adj, verified, 19 solutions, 942.965  seconds 
41.cubes21038.adj, verified, 0 solutions, 231.535  seconds 
41.cubes21039.adj, verified, 0 solutions, 27.6702  seconds 
41.cubes21040.adj, verified, 1 solutions, 577.924  seconds 
41.cubes21041.adj, verified, 0 solutions, 56.7245  seconds 
41.cubes21042.adj, verified, 0 solutions, 463.14  seconds 
41.cubes21043.adj, verified, 0 solutions, 28.128  seconds 
41.cubes20108.adj, verified, 0 solutions, 19.395  seconds 
41.cubes21044.adj, verified, 0 solutions, 762.75  seconds 
41.cubes21045.adj, verified, 1 solutions, 242.438  seconds 
41.cubes21046.adj, verified, 22 solutions, 1121.49  seconds 
41.cubes21047.adj, verified, 0 solutions, 10.943  seconds 
41.cubes21048.adj, verified, 0 solutions, 214.502  seconds 
41.cubes21049.adj, verified, 0 solutions, 83.0116  seconds 
41.cubes21050.adj, verified, 2 solutions, 549.264  seconds 
41.cubes21051.adj, verified, 0 solutions, 236.271  seconds 
41.cubes21052.adj, verified, 1 solutions, 474.809  seconds 
41.cubes21053.adj, verified, 0 solutions, 224.681  seconds 
41.cubes20109.adj, verified, 0 solutions, 0.978421  seconds 
41.cubes21054.adj, verified, 0 solutions, 845.98  seconds 
41.cubes21055.adj, verified, 0 solutions, 134.236  seconds 
41.cubes21056.adj, verified, 0 solutions, 707.945  seconds 
41.cubes21057.adj, verified, 2 solutions, 1664.36  seconds 
41.cubes21058.adj, verified, 0 solutions, 399.464  seconds 
41.cubes21059.adj, verified, 0 solutions, 3.72938  seconds 
41.cubes21060.adj, verified, 0 solutions, 63.442  seconds 
41.cubes21061.adj, verified, 0 solutions, 11.2762  seconds 
41.cubes21062.adj, verified, 2 solutions, 1309.26  seconds 
41.cubes21063.adj, verified, 4 solutions, 2259.84  seconds 
41.cubes20110.adj, verified, 0 solutions, 7.05272  seconds 
41.cubes21064.adj, verified, 0 solutions, 307.726  seconds 
41.cubes21065.adj, verified, 0 solutions, 105.799  seconds 
41.cubes21066.adj, verified, 0 solutions, 412.963  seconds 
41.cubes21067.adj, verified, 2 solutions, 367.701  seconds 
41.cubes21068.adj, verified, 0 solutions, 689.191  seconds 
41.cubes21069.adj, verified, 6 solutions, 741.266  seconds 
41.cubes21070.adj, verified, 0 solutions, 60.3188  seconds 
41.cubes21071.adj, verified, 4 solutions, 389.216  seconds 
41.cubes21072.adj, verified, 0 solutions, 168.309  seconds 
41.cubes21073.adj, verified, 0 solutions, 147.056  seconds 
41.cubes20111.adj, verified, 0 solutions, 6.59663  seconds 
41.cubes21074.adj, verified, 0 solutions, 76.7261  seconds 
41.cubes21075.adj, verified, 1 solutions, 492.555  seconds 
41.cubes21076.adj, verified, 0 solutions, 136.501  seconds 
41.cubes21077.adj, verified, 0 solutions, 924.628  seconds 
41.cubes21078.adj, verified, 0 solutions, 319.997  seconds 
41.cubes21079.adj, verified, 1 solutions, 598.45  seconds 
41.cubes21080.adj, verified, 0 solutions, 175.892  seconds 
41.cubes21081.adj, verified, 0 solutions, 83.8516  seconds 
41.cubes21082.adj, verified, 0 solutions, 479.336  seconds 
41.cubes21083.adj, verified, 0 solutions, 571.41  seconds 
41.cubes20112.adj, verified, 0 solutions, 5.12192  seconds 
41.cubes21084.adj, verified, 1 solutions, 311.718  seconds 
41.cubes21085.adj, verified, 0 solutions, 37.7631  seconds 
41.cubes21086.adj, verified, 0 solutions, 7.89178  seconds 
41.cubes21087.adj, verified, 0 solutions, 6.77917  seconds 
41.cubes21088.adj, verified, 7 solutions, 1469.58  seconds 
41.cubes21089.adj, verified, 0 solutions, 649.882  seconds 
41.cubes21090.adj, verified, 0 solutions, 544.487  seconds 
41.cubes21091.adj, verified, 34 solutions, 3492.69  seconds 
41.cubes21092.adj, verified, 0 solutions, 281.117  seconds 
41.cubes21093.adj, verified, 0 solutions, 395.173  seconds 
41.cubes20113.adj, verified, 0 solutions, 2.54117  seconds 
41.cubes21094.adj, verified, 0 solutions, 231.894  seconds 
41.cubes21095.adj, verified, 0 solutions, 5.20628  seconds 
41.cubes21096.adj, verified, 0 solutions, 271.03  seconds 
41.cubes21097.adj, verified, 0 solutions, 181.411  seconds 
41.cubes21098.adj, verified, 0 solutions, 396.789  seconds 
41.cubes21099.adj, verified, 0 solutions, 54.836  seconds 
41.cubes21100.adj, verified, 0 solutions, 448.186  seconds 
41.cubes21101.adj, verified, 1 solutions, 59.5628  seconds 
41.cubes21102.adj, verified, 1 solutions, 272.683  seconds 
41.cubes21103.adj, verified, 0 solutions, 56.9313  seconds 
41.cubes20015.adj, verified, 0 solutions, 936.029  seconds 
41.cubes20114.adj, verified, 0 solutions, 1.53274  seconds 
41.cubes21104.adj, verified, 2 solutions, 104.052  seconds 
41.cubes21105.adj, verified, 0 solutions, 71.6926  seconds 
41.cubes21106.adj, verified, 9 solutions, 113.28  seconds 
41.cubes21107.adj, verified, 4 solutions, 115.965  seconds 
41.cubes21108.adj, verified, 1 solutions, 101.83  seconds 
41.cubes21109.adj, verified, 0 solutions, 194.439  seconds 
41.cubes21110.adj, verified, 0 solutions, 29.5115  seconds 
41.cubes21111.adj, verified, 2 solutions, 334.431  seconds 
41.cubes21112.adj, verified, 18 solutions, 283.565  seconds 
41.cubes21113.adj, verified, 0 solutions, 48.718  seconds 
41.cubes20115.adj, verified, 0 solutions, 4.82812  seconds 
41.cubes21114.adj, verified, 3 solutions, 111.574  seconds 
41.cubes21115.adj, verified, 100 solutions, 674.983  seconds 
41.cubes21116.adj, verified, 1 solutions, 200.444  seconds 
41.cubes21117.adj, verified, 1 solutions, 449.943  seconds 
41.cubes21118.adj, verified, 0 solutions, 155.204  seconds 
41.cubes21119.adj, verified, 2 solutions, 329.894  seconds 
41.cubes21120.adj, verified, 136 solutions, 1714.28  seconds 
41.cubes21121.adj, verified, 78 solutions, 1343.64  seconds 
41.cubes21122.adj, verified, 0 solutions, 156.994  seconds 
41.cubes21123.adj, verified, 58 solutions, 2106.94  seconds 
41.cubes20116.adj, verified, 0 solutions, 14.9156  seconds 
41.cubes21124.adj, verified, 1 solutions, 88.6693  seconds 
41.cubes21125.adj, verified, 159 solutions, 2423.25  seconds 
41.cubes21126.adj, verified, 0 solutions, 211.946  seconds 
41.cubes21127.adj, verified, 654 solutions, 11945.3  seconds 
41.cubes21128.adj, verified, 33 solutions, 1503.02  seconds 
41.cubes21129.adj, verified, 58 solutions, 1309.56  seconds 
41.cubes21130.adj, verified, 86 solutions, 2027.86  seconds 
41.cubes21131.adj, verified, 18 solutions, 628.648  seconds 
41.cubes21132.adj, verified, 335 solutions, 3848.23  seconds 
41.cubes21133.adj, verified, 0 solutions, 146.926  seconds 
41.cubes20117.adj, verified, 0 solutions, 227.014  seconds 
41.cubes21134.adj, verified, 36 solutions, 572.85  seconds 
41.cubes21135.adj, verified, 1 solutions, 259.155  seconds 
41.cubes21136.adj, verified, 150 solutions, 3849.16  seconds 
41.cubes21137.adj, verified, 69 solutions, 2611.67  seconds 
41.cubes21138.adj, verified, 8 solutions, 261.601  seconds 
41.cubes21139.adj, verified, 22 solutions, 2235.65  seconds 
41.cubes21140.adj, verified, 24 solutions, 1886.93  seconds 
41.cubes21141.adj, verified, 55 solutions, 670.098  seconds 
41.cubes21142.adj, verified, 13 solutions, 229.26  seconds 
41.cubes21143.adj, verified, 283 solutions, 9757.35  seconds 
41.cubes20118.adj, verified, 0 solutions, 37.7087  seconds 
41.cubes21144.adj, verified, 6 solutions, 320.262  seconds 
41.cubes21145.adj, verified, 0 solutions, 26.1246  seconds 
41.cubes21146.adj, verified, 348 solutions, 5820.09  seconds 
41.cubes21147.adj, verified, 0 solutions, 411.625  seconds 
41.cubes21148.adj, verified, 67 solutions, 2604.38  seconds 
41.cubes21149.adj, verified, 53 solutions, 707.149  seconds 
41.cubes21150.adj, verified, 740 solutions, 16137.1  seconds 
41.cubes21151.adj, verified, 1 solutions, 106.688  seconds 
41.cubes21152.adj, verified, 16 solutions, 500.079  seconds 
41.cubes21153.adj, verified, 6 solutions, 227.845  seconds 
41.cubes20119.adj, verified, 0 solutions, 350.195  seconds 
41.cubes21154.adj, verified, 0 solutions, 62.2497  seconds 
41.cubes21155.adj, verified, 95 solutions, 1698.66  seconds 
41.cubes21156.adj, verified, 149 solutions, 2886.96  seconds 
41.cubes21157.adj, verified, 43 solutions, 1087.66  seconds 
41.cubes21158.adj, verified, 106 solutions, 3417.12  seconds 
41.cubes21159.adj, verified, 512 solutions, 10916.3  seconds 
41.cubes21160.adj, verified, 3 solutions, 303.81  seconds 
41.cubes21161.adj, verified, 1 solutions, 66.2668  seconds 
41.cubes21162.adj, verified, 0 solutions, 75.3191  seconds 
41.cubes21163.adj, verified, 0 solutions, 101.435  seconds 
41.cubes20120.adj, verified, 0 solutions, 78.2755  seconds 
41.cubes21164.adj, verified, 11 solutions, 274.966  seconds 
41.cubes21165.adj, verified, 54 solutions, 771.95  seconds 
41.cubes21166.adj, verified, 235 solutions, 8108.23  seconds 
41.cubes21167.adj, verified, 76 solutions, 698.231  seconds 
41.cubes21168.adj, verified, 26 solutions, 632.586  seconds 
41.cubes21169.adj, verified, 892 solutions, 10133.8  seconds 
41.cubes21170.adj, verified, 331 solutions, 4586.87  seconds 
41.cubes21171.adj, verified, 448 solutions, 5990.12  seconds 
41.cubes21172.adj, verified, 1063 solutions, 15413.5  seconds 
41.cubes21173.adj, verified, 0 solutions, 67.5905  seconds 
41.cubes20121.adj, verified, 0 solutions, 257.08  seconds 
41.cubes21174.adj, verified, 4 solutions, 314.563  seconds 
41.cubes21175.adj, verified, 11 solutions, 239.689  seconds 
41.cubes21176.adj, verified, 0 solutions, 158.748  seconds 
41.cubes21177.adj, verified, 3 solutions, 275.678  seconds 
41.cubes21178.adj, verified, 1 solutions, 306.178  seconds 
41.cubes21179.adj, verified, 0 solutions, 35.5464  seconds 
41.cubes21180.adj, verified, 0 solutions, 50.0442  seconds 
41.cubes21181.adj, verified, 3 solutions, 477.578  seconds 
41.cubes21182.adj, verified, 142 solutions, 14535.3  seconds 
41.cubes21183.adj, verified, 35 solutions, 350.149  seconds 
41.cubes20122.adj, verified, 0 solutions, 117.389  seconds 
41.cubes21184.adj, verified, 0 solutions, 218.486  seconds 
41.cubes21185.adj, verified, 25 solutions, 2125.12  seconds 
41.cubes21186.adj, verified, 2754 solutions, 145520  seconds 
41.cubes21187.adj, verified, 2034 solutions, 126032  seconds 
41.cubes21188.adj, verified, 55 solutions, 9944.16  seconds 
41.cubes21190.adj, verified, 104 solutions, 8619.34  seconds 
41.cubes21191.adj, verified, 1913 solutions, 70807.2  seconds 
41.cubes21192.adj, verified, 1791 solutions, 70888.5  seconds 
41.cubes21193.adj, verified, 1405 solutions, 59377.2  seconds 
41.cubes20123.adj, verified, 0 solutions, 343.861  seconds 
41.cubes21195.adj, verified, 1363 solutions, 134463  seconds 
41.cubes21196.adj, verified, 1527 solutions, 130025  seconds 
41.cubes21197.adj, verified, 1138 solutions, 97119.9  seconds 
41.cubes21198.adj, verified, 2824 solutions, 135013  seconds 
41.cubes21199.adj, verified, 220 solutions, 11892.4  seconds 
41.cubes21200.adj, verified, 2178 solutions, 87829.2  seconds 
41.cubes21201.adj, verified, 1364 solutions, 117386  seconds 
41.cubes21202.adj, verified, 1122 solutions, 34201.8  seconds 
41.cubes21203.adj, verified, 1146 solutions, 57053.1  seconds 
41.cubes20016.adj, verified, 0 solutions, 392.899  seconds 
41.cubes20124.adj, verified, 0 solutions, 230.998  seconds 
41.cubes21204.adj, verified, 78 solutions, 770.704  seconds 
41.cubes21207.adj, verified, 1787 solutions, 92072.3  seconds 
41.cubes21209.adj, verified, 424 solutions, 29592.6  seconds 
41.cubes21211.adj, verified, 11 solutions, 1194.25  seconds 
41.cubes20125.adj, verified, 0 solutions, 263.521  seconds 
41.cubes21214.adj, verified, 25 solutions, 652.976  seconds 
41.cubes21215.adj, verified, 635 solutions, 28745.9  seconds 
41.cubes21216.adj, verified, 282 solutions, 30849.9  seconds 
41.cubes21217.adj, verified, 66 solutions, 5392.23  seconds 
41.cubes21218.adj, verified, 0 solutions, 314.369  seconds 
41.cubes21219.adj, verified, 500 solutions, 18161.5  seconds 
41.cubes21220.adj, verified, 0 solutions, 198.013  seconds 
41.cubes21221.adj, verified, 1255 solutions, 23526  seconds 
41.cubes21222.adj, verified, 0 solutions, 627.142  seconds 
41.cubes21223.adj, verified, 753 solutions, 48920.4  seconds 
41.cubes20126.adj, verified, 0 solutions, 400.461  seconds 
41.cubes21224.adj, verified, 1100 solutions, 57175.9  seconds 
41.cubes21226.adj, verified, 0 solutions, 19.8902  seconds 
41.cubes21227.adj, verified, 168 solutions, 5601.7  seconds 
41.cubes21228.adj, verified, 3437 solutions, 68357.4  seconds 
41.cubes21229.adj, verified, 876 solutions, 17003.2  seconds 
