4305 cubes in 22-cubes/18.cubes
  Depth 19 instance 1 was not split at previous depth; skipping
  Depth 19 instance 267 was not split at previous depth; skipping
  Depth 19 instance 268 was not split at previous depth; skipping
  Depth 19 instance 269 was not split at previous depth; skipping
  Depth 19 instance 270 was not split at previous depth; skipping
  Depth 19 instance 271 was not split at previous depth; skipping
  Depth 19 instance 272 was not split at previous depth; skipping
  Depth 19 instance 273 was not split at previous depth; skipping
  Depth 19 instance 274 was not split at previous depth; skipping
  Depth 19 instance 275 was not split at previous depth; skipping
  Depth 19 instance 276 was not split at previous depth; skipping
  Depth 19 instance 277 was not split at previous depth; skipping
  Depth 19 instance 278 was not split at previous depth; skipping
  Depth 19 instance 279 was not split at previous depth; skipping
  Depth 19 instance 280 was not split at previous depth; skipping
  Depth 19 instance 281 was not split at previous depth; skipping
  Depth 19 instance 282 was not split at previous depth; skipping
  Depth 19 instance 283 was not split at previous depth; skipping
  Depth 19 instance 284 was not split at previous depth; skipping
  Depth 19 instance 285 was determined to be UNSAT; skipping
  Depth 19 instance 286 was not split at previous depth; skipping
  Depth 19 instance 287 was not split at previous depth; skipping
  Depth 19 instance 288 was not split at previous depth; skipping
  Depth 19 instance 289 was not split at previous depth; skipping
  Depth 19 instance 290 was not split at previous depth; skipping
  Depth 19 instance 291 was determined to be UNSAT; skipping
  Depth 19 instance 292 was determined to be UNSAT; skipping
  Depth 19 instance 293 was not split at previous depth; skipping
  Depth 19 instance 294 was not split at previous depth; skipping
  Depth 19 instance 295 was determined to be UNSAT; skipping
  Depth 19 instance 296 was not split at previous depth; skipping
  Depth 19 instance 297 was not split at previous depth; skipping
  Depth 19 instance 298 was not split at previous depth; skipping
  Depth 19 instance 299 was not split at previous depth; skipping
  Depth 19 instance 300 was not split at previous depth; skipping
  Depth 19 instance 301 was determined to be UNSAT; skipping
  Depth 19 instance 302 was not split at previous depth; skipping
  Depth 19 instance 303 was determined to be UNSAT; skipping
  Depth 19 instance 304 was not split at previous depth; skipping
  Depth 19 instance 305 was not split at previous depth; skipping
  Depth 19 instance 306 was not split at previous depth; skipping
  Depth 19 instance 307 was not split at previous depth; skipping
  Depth 19 instance 308 was not split at previous depth; skipping
  Depth 19 instance 309 was not split at previous depth; skipping
  Depth 19 instance 310 was not split at previous depth; skipping
  Depth 19 instance 311 was not split at previous depth; skipping
  Depth 19 instance 312 was not split at previous depth; skipping
  Depth 19 instance 313 was determined to be UNSAT; skipping
  Depth 19 instance 314 was determined to be UNSAT; skipping
  Depth 19 instance 315 was determined to be UNSAT; skipping
  Depth 19 instance 316 was not split at previous depth; skipping
  Depth 19 instance 317 was not split at previous depth; skipping
  Depth 19 instance 318 was not split at previous depth; skipping
  Depth 19 instance 319 was not split at previous depth; skipping
  Depth 19 instance 320 was not split at previous depth; skipping
  Depth 19 instance 321 was determined to be UNSAT; skipping
  Depth 19 instance 322 was not split at previous depth; skipping
  Depth 19 instance 323 was not split at previous depth; skipping
  Depth 19 instance 324 was not split at previous depth; skipping
  Depth 19 instance 325 was determined to be UNSAT; skipping
  Depth 19 instance 326 was not split at previous depth; skipping
  Depth 19 instance 327 was not split at previous depth; skipping
  Depth 19 instance 328 was not split at previous depth; skipping
  Depth 19 instance 329 was not split at previous depth; skipping
  Depth 19 instance 330 was not split at previous depth; skipping
  Depth 19 instance 331 was not split at previous depth; skipping
  Depth 19 instance 332 was not split at previous depth; skipping
  Depth 19 instance 333 was not split at previous depth; skipping
  Depth 19 instance 334 was not split at previous depth; skipping
  Depth 19 instance 335 was not split at previous depth; skipping
  Depth 19 instance 336 was not split at previous depth; skipping
  Depth 19 instance 337 was not split at previous depth; skipping
  Depth 19 instance 338 was not split at previous depth; skipping
  Depth 19 instance 339 was determined to be UNSAT; skipping
  Depth 19 instance 340 was not split at previous depth; skipping
  Depth 19 instance 341 was not split at previous depth; skipping
  Depth 19 instance 342 was determined to be UNSAT; skipping
  Depth 19 instance 343 was not split at previous depth; skipping
  Depth 19 instance 344 was not split at previous depth; skipping
  Depth 19 instance 345 was not split at previous depth; skipping
  Depth 19 instance 346 was not split at previous depth; skipping
  Depth 19 instance 349 was determined to be UNSAT; skipping
  Depth 19 instance 350 was not split at previous depth; skipping
  Depth 19 instance 353 was not split at previous depth; skipping
  Depth 19 instance 354 was not split at previous depth; skipping
  Depth 19 instance 355 was not split at previous depth; skipping
  Depth 19 instance 356 was not split at previous depth; skipping
  Depth 19 instance 357 was not split at previous depth; skipping
  Depth 19 instance 358 was not split at previous depth; skipping
  Depth 19 instance 359 was not split at previous depth; skipping
  Depth 19 instance 360 was not split at previous depth; skipping
  Depth 19 instance 361 was not split at previous depth; skipping
  Depth 19 instance 362 was not split at previous depth; skipping
  Depth 19 instance 363 was not split at previous depth; skipping
  Depth 19 instance 364 was not split at previous depth; skipping
  Depth 19 instance 365 was not split at previous depth; skipping
  Depth 19 instance 366 was not split at previous depth; skipping
  Depth 19 instance 367 was not split at previous depth; skipping
  Depth 19 instance 368 was not split at previous depth; skipping
  Depth 19 instance 369 was not split at previous depth; skipping
  Depth 19 instance 370 was determined to be UNSAT; skipping
  Depth 19 instance 371 was not split at previous depth; skipping
  Depth 19 instance 372 was not split at previous depth; skipping
  Depth 19 instance 373 was not split at previous depth; skipping
  Depth 19 instance 374 was not split at previous depth; skipping
  Depth 19 instance 375 was not split at previous depth; skipping
  Depth 19 instance 376 was not split at previous depth; skipping
  Depth 19 instance 377 was not split at previous depth; skipping
  Depth 19 instance 378 was not split at previous depth; skipping
  Depth 19 instance 379 was not split at previous depth; skipping
  Depth 19 instance 380 was not split at previous depth; skipping
  Depth 19 instance 381 was not split at previous depth; skipping
  Depth 19 instance 382 was not split at previous depth; skipping
  Depth 19 instance 385 was not split at previous depth; skipping
  Depth 19 instance 386 was not split at previous depth; skipping
  Depth 19 instance 391 was determined to be UNSAT; skipping
  Depth 19 instance 392 was not split at previous depth; skipping
  Depth 19 instance 393 was not split at previous depth; skipping
  Depth 19 instance 394 was not split at previous depth; skipping
  Depth 19 instance 395 was not split at previous depth; skipping
  Depth 19 instance 396 was not split at previous depth; skipping
  Depth 19 instance 397 was not split at previous depth; skipping
  Depth 19 instance 400 was not split at previous depth; skipping
  Depth 19 instance 401 was not split at previous depth; skipping
  Depth 19 instance 402 was not split at previous depth; skipping
  Depth 19 instance 405 was not split at previous depth; skipping
  Depth 19 instance 410 was determined to be UNSAT; skipping
  Depth 19 instance 411 was not split at previous depth; skipping
  Depth 19 instance 412 was not split at previous depth; skipping
  Depth 19 instance 413 was determined to be UNSAT; skipping
  Depth 19 instance 414 was not split at previous depth; skipping
  Depth 19 instance 415 was not split at previous depth; skipping
  Depth 19 instance 416 was determined to be UNSAT; skipping
  Depth 19 instance 417 was not split at previous depth; skipping
  Depth 19 instance 418 was determined to be UNSAT; skipping
  Depth 19 instance 419 was not split at previous depth; skipping
  Depth 19 instance 420 was not split at previous depth; skipping
  Depth 19 instance 421 was determined to be UNSAT; skipping
  Depth 19 instance 422 was not split at previous depth; skipping
  Depth 19 instance 423 was determined to be UNSAT; skipping
  Depth 19 instance 424 was not split at previous depth; skipping
  Depth 19 instance 425 was determined to be UNSAT; skipping
  Depth 19 instance 426 was determined to be UNSAT; skipping
  Depth 19 instance 427 was determined to be UNSAT; skipping
  Depth 19 instance 428 was not split at previous depth; skipping
  Depth 19 instance 429 was determined to be UNSAT; skipping
  Depth 19 instance 430 was not split at previous depth; skipping
  Depth 19 instance 431 was not split at previous depth; skipping
  Depth 19 instance 432 was determined to be UNSAT; skipping
  Depth 19 instance 433 was not split at previous depth; skipping
  Depth 19 instance 434 was determined to be UNSAT; skipping
  Depth 19 instance 435 was not split at previous depth; skipping
  Depth 19 instance 436 was not split at previous depth; skipping
  Depth 19 instance 437 was not split at previous depth; skipping
  Depth 19 instance 438 was determined to be UNSAT; skipping
  Depth 19 instance 439 was not split at previous depth; skipping
  Depth 19 instance 440 was not split at previous depth; skipping
  Depth 19 instance 441 was not split at previous depth; skipping
  Depth 19 instance 442 was not split at previous depth; skipping
  Depth 19 instance 443 was not split at previous depth; skipping
  Depth 19 instance 444 was not split at previous depth; skipping
  Depth 19 instance 445 was not split at previous depth; skipping
  Depth 19 instance 446 was not split at previous depth; skipping
  Depth 19 instance 447 was not split at previous depth; skipping
  Depth 19 instance 448 was not split at previous depth; skipping
  Depth 19 instance 449 was determined to be UNSAT; skipping
  Depth 19 instance 450 was not split at previous depth; skipping
  Depth 19 instance 451 was determined to be UNSAT; skipping
  Depth 19 instance 452 was not split at previous depth; skipping
  Depth 19 instance 453 was not split at previous depth; skipping
  Depth 19 instance 454 was not split at previous depth; skipping
  Depth 19 instance 455 was determined to be UNSAT; skipping
  Depth 19 instance 456 was not split at previous depth; skipping
  Depth 19 instance 457 was determined to be UNSAT; skipping
  Depth 19 instance 458 was not split at previous depth; skipping
  Depth 19 instance 459 was not split at previous depth; skipping
  Depth 19 instance 460 was not split at previous depth; skipping
  Depth 19 instance 461 was determined to be UNSAT; skipping
  Depth 19 instance 462 was determined to be UNSAT; skipping
  Depth 19 instance 463 was not split at previous depth; skipping
  Depth 19 instance 464 was not split at previous depth; skipping
  Depth 19 instance 465 was not split at previous depth; skipping
  Depth 19 instance 466 was not split at previous depth; skipping
  Depth 19 instance 467 was not split at previous depth; skipping
  Depth 19 instance 468 was not split at previous depth; skipping
  Depth 19 instance 469 was determined to be UNSAT; skipping
  Depth 19 instance 470 was not split at previous depth; skipping
  Depth 19 instance 471 was not split at previous depth; skipping
  Depth 19 instance 472 was not split at previous depth; skipping
  Depth 19 instance 473 was determined to be UNSAT; skipping
  Depth 19 instance 474 was not split at previous depth; skipping
  Depth 19 instance 475 was not split at previous depth; skipping
  Depth 19 instance 476 was not split at previous depth; skipping
  Depth 19 instance 477 was not split at previous depth; skipping
  Depth 19 instance 478 was not split at previous depth; skipping
  Depth 19 instance 479 was not split at previous depth; skipping
  Depth 19 instance 480 was not split at previous depth; skipping
  Depth 19 instance 483 was not split at previous depth; skipping
  Depth 19 instance 486 was not split at previous depth; skipping
  Depth 19 instance 487 was not split at previous depth; skipping
  Depth 19 instance 488 was not split at previous depth; skipping
  Depth 19 instance 489 was not split at previous depth; skipping
  Depth 19 instance 492 was not split at previous depth; skipping
  Depth 19 instance 497 was determined to be UNSAT; skipping
  Depth 19 instance 498 was determined to be UNSAT; skipping
  Depth 19 instance 499 was not split at previous depth; skipping
  Depth 19 instance 500 was not split at previous depth; skipping
  Depth 19 instance 503 was not split at previous depth; skipping
  Depth 19 instance 506 was determined to be UNSAT; skipping
  Depth 19 instance 507 was determined to be UNSAT; skipping
  Depth 19 instance 508 was not split at previous depth; skipping
  Depth 19 instance 509 was not split at previous depth; skipping
  Depth 19 instance 510 was not split at previous depth; skipping
  Depth 19 instance 511 was not split at previous depth; skipping
  Depth 19 instance 512 was not split at previous depth; skipping
  Depth 19 instance 513 was not split at previous depth; skipping
  Depth 19 instance 514 was not split at previous depth; skipping
  Depth 19 instance 515 was not split at previous depth; skipping
  Depth 19 instance 516 was not split at previous depth; skipping
  Depth 19 instance 517 was not split at previous depth; skipping
  Depth 19 instance 518 was not split at previous depth; skipping
  Depth 19 instance 519 was determined to be UNSAT; skipping
  Depth 19 instance 520 was not split at previous depth; skipping
  Depth 19 instance 521 was not split at previous depth; skipping
  Depth 19 instance 522 was not split at previous depth; skipping
  Depth 19 instance 523 was not split at previous depth; skipping
  Depth 19 instance 524 was not split at previous depth; skipping
  Depth 19 instance 525 was not split at previous depth; skipping
  Depth 19 instance 526 was not split at previous depth; skipping
  Depth 19 instance 527 was not split at previous depth; skipping
  Depth 19 instance 528 was not split at previous depth; skipping
  Depth 19 instance 529 was not split at previous depth; skipping
  Depth 19 instance 530 was not split at previous depth; skipping
  Depth 19 instance 531 was not split at previous depth; skipping
  Depth 19 instance 532 was not split at previous depth; skipping
  Depth 19 instance 533 was not split at previous depth; skipping
  Depth 19 instance 534 was not split at previous depth; skipping
  Depth 19 instance 535 was determined to be UNSAT; skipping
  Depth 19 instance 536 was not split at previous depth; skipping
  Depth 19 instance 537 was not split at previous depth; skipping
  Depth 19 instance 538 was not split at previous depth; skipping
  Depth 19 instance 539 was not split at previous depth; skipping
  Depth 19 instance 540 was not split at previous depth; skipping
  Depth 19 instance 541 was not split at previous depth; skipping
  Depth 19 instance 542 was determined to be UNSAT; skipping
  Depth 19 instance 543 was not split at previous depth; skipping
  Depth 19 instance 544 was not split at previous depth; skipping
  Depth 19 instance 545 was not split at previous depth; skipping
  Depth 19 instance 546 was not split at previous depth; skipping
  Depth 19 instance 547 was not split at previous depth; skipping
  Depth 19 instance 550 was not split at previous depth; skipping
  Depth 19 instance 551 was not split at previous depth; skipping
  Depth 19 instance 552 was not split at previous depth; skipping
  Depth 19 instance 553 was not split at previous depth; skipping
  Depth 19 instance 554 was not split at previous depth; skipping
  Depth 19 instance 555 was determined to be UNSAT; skipping
  Depth 19 instance 556 was not split at previous depth; skipping
  Depth 19 instance 557 was not split at previous depth; skipping
  Depth 19 instance 558 was not split at previous depth; skipping
  Depth 19 instance 559 was not split at previous depth; skipping
  Depth 19 instance 560 was not split at previous depth; skipping
  Depth 19 instance 563 was not split at previous depth; skipping
  Depth 19 instance 568 was not split at previous depth; skipping
  Depth 19 instance 569 was not split at previous depth; skipping
  Depth 19 instance 570 was not split at previous depth; skipping
  Depth 19 instance 571 was determined to be UNSAT; skipping
  Depth 19 instance 572 was not split at previous depth; skipping
  Depth 19 instance 573 was not split at previous depth; skipping
  Depth 19 instance 574 was not split at previous depth; skipping
  Depth 19 instance 575 was not split at previous depth; skipping
  Depth 19 instance 576 was not split at previous depth; skipping
  Depth 19 instance 577 was not split at previous depth; skipping
  Depth 19 instance 578 was not split at previous depth; skipping
  Depth 19 instance 579 was not split at previous depth; skipping
  Depth 19 instance 580 was not split at previous depth; skipping
  Depth 19 instance 581 was determined to be UNSAT; skipping
  Depth 19 instance 582 was not split at previous depth; skipping
  Depth 19 instance 583 was not split at previous depth; skipping
  Depth 19 instance 586 was not split at previous depth; skipping
  Depth 19 instance 587 was not split at previous depth; skipping
  Depth 19 instance 588 was not split at previous depth; skipping
  Depth 19 instance 589 was not split at previous depth; skipping
  Depth 19 instance 590 was not split at previous depth; skipping
  Depth 19 instance 591 was not split at previous depth; skipping
  Depth 19 instance 592 was not split at previous depth; skipping
  Depth 19 instance 593 was determined to be UNSAT; skipping
  Depth 19 instance 594 was not split at previous depth; skipping
  Depth 19 instance 595 was not split at previous depth; skipping
